observacion_id,fecha,ciudad,estacion_id,temp_max,temp_min,temp_media,precipitacion_mm,humedad_pct,velocidad_viento_kmh,condicion_climatica
7900,2021-08-14,Barcelona,5,27.7,20.1,23.9,0.2,72,52.7,Nublado
14373,2024-05-02,Zaragoza,8,23.8,15.2,19.5,0,51,9.7,Lluvia ligera
6395,2022-07-02,Madrid,4,24.8,16.5,20.6,0,64,64.1,Lluvia fuerte
1076,2022-12-11,Granada,1,13.4,3.4,8.4,0.6,90,8.7,Viento fuerte
11543,2021-08-03,Bilbao,7,32.8,21.7,27.2,14.6,47,26.0,Lluvia fuerte
13868,2022-12-14,Zaragoza,8,4.9,-2.7,1.1,7.1,77,8.3,Parcialmente nublado
16774,2020-11-26,Almería,10,23.5,14.6,19.1,0.1,62,62.4,Nieve
14093,2023-07-27,Zaragoza,8,31.9,21.1,26.5,0.5,83,79.7,Nieve
397,2021-01-31,Granada,1,15.6,6.3,10.9,10.6,75,17.9,Lluvia ligera
18038,2024-05-13,Almería,10,25.2,14.5,19.9,0.5,89,35.4,Parcialmente nublado
4878,2023-05-08,Málaga,3,27.7,19.0,23.4,3.4,74,15.0,Viento fuerte
871,2022-05-20,Granada,1,27.6,19.4,23.5,5.4,86,36.8,Despejado
7838,2021-06-13,Barcelona,5,21.3,11.2,16.2,0.2,67,28.6,Lluvia ligera
3276,2023-12-19,Sevilla,2,13.6,0.2,6.9,0,76,62.3,Tormenta
13149,2020-12-25,Zaragoza,8,7.6,-4.8,1.4,1.4,67,63.5,Tormenta
16680,2020-08-24,Almería,10,30.3,23.1,26.7,2.1,88,33.7,Tormenta
13593,2022-03-14,Zaragoza,8,15.9,6.4,11.2,0,64,60.2,Nieve
11810,2022-04-27,Bilbao,7,17.7,8.3,13.0,2.2,35,73.0,Lluvia fuerte
9315,2020-06-28,Valencia,6,25.8,15.2,20.5,0.4,47,73.2,Despejado
15214,2021-08-20,Murcia,9,38.9,28.8,33.9,1.5,37,78.2,Nieve
12169,2023-04-21,Bilbao,7,14.2,4.4,9.3,9.4,87,42.2,Lluvia fuerte
4044,2021-01-24,Málaga,3,18.8,7.1,12.9,4.7,39,59.3,Lluvia ligera
14481,2024-08-18,Zaragoza,8,29.3,19.7,24.5,0,45,59.9,Niebla
17699,2023-06-09,Almería,10,30.5,22.0,26.2,0,50,54.2,Viento fuerte
13198,2021-02-12,Zaragoza,8,12.4,4.5,8.4,1.0,58,21.7,Nublado
6783,2023-07-25,Madrid,4,29.6,20.1,24.9,7.3,85,49.3,Viento fuerte
5424,2024-11-04,málaga,3,14.2,4.2,9.2,6.4,52,12.2,Lluvia fuerte
6919,2023-12-08,Madrid,4,5.6,-4.6,0.5,0,73,71.5,Viento fuerte
9395,2020-09-16,Valencia,6,28.0,18.3,23.1,0.9,61,43.5,Niebla
8245,2022-07-25,Barcelona,5,24.9,17.1,21.0,2.5,76,19.8,Despejado
9634,2021-05-13,Valencia,6,30.9,20.0,25.4,11.5,63,15.1,Parcialmente nublado
6612,2023-02-04,Madrid,4,8.5,-1.7,3.4,1.2,91,59.1,Lluvia fuerte
11496,2021-06-17,Bilbao,7,26.4,15.4,20.9,3.9,78,32.4,Niebla
859,2022-05-08,Granada,1,23.6,15.2,19.4,0.3,44,30.8,Viento fuerte
10127,2022-09-18,Valencia,6,26.4,15.9,21.1,0.7,61,67.8,Lluvia ligera
15790,2023-03-19,Murcia,9,12.7,6.0,9.3,1.5,45,17.6,Tormenta
10357,2023-05-06,Valencia,6,22.4,12.0,17.2,0,47,68.6,Viento fuerte
2386,2021-07-12,Sevilla,2,35.7,24.9,30.3,0.3,61,51.3,Nublado
4134,2021-04-24,Málaga,3,28.3,18.6,23.5,2.3,39,77.2,Lluvia ligera
15748,2023-02-05,Murcia,9,19.7,7.7,13.7,5.8,46,1.2,Parcialmente nublado
13767,2022-09-04,Zaragoza,8,22.3,13.2,17.8,2.5,73,75.1,Despejado
10963,2020-01-01,Bilbao,7,13.9,3.8,8.8,4.8,45,33.2,Tormenta
7731,2021-02-26,Barcelona,5,9.8,1.1,5.5,3.0,82,17.2,Niebla
18160,2024-09-12,Almería,10,30.1,19.4,24.8,0.9,83,30.9,Lluvia ligera
16472,2020-01-29,Almería,10,18.1,5.4,11.8,4.2,92,54.8,Viento fuerte
2614,2022-02-25,Sevilla,2,18.8,8.7,13.8,0,70,33.1,Tormenta
10968,2020-01-06,Bilbao,7,15.2,6.7,10.9,1.5,89,65.1,Lluvia ligera
10527,2023-10-23,Valencia,6,22.4,11.0,16.7,0,46,57.9,Lluvia ligera
14474,2024-08-11,Zaragoza,8,27.4,18.5,22.9,6.5,65,58.2,Parcialmente nublado
16412,2024-11-30,Murcia,9,17.6,8.4,13.0,19.2,133,75.2,Parcialmente nublado
7619,2020-11-06,Barcelona,5,14.3,3.7,9.0,0,72,79.7,Parcialmente nublado
3885,2020-08-18,Málaga,3,35.2,21.5,28.4,1.3,65,8.5,Nieve
14236,2023-12-17,Zaragoza,8,13.3,4.4,8.9,2.5,35,31.5,Lluvia fuerte
16174,2024-04-06,Murcia,9,21.1,13.7,17.4,3.3,51,49.4,Parcialmente nublado
9951,2022-03-26,Valencia,6,17.8,8.8,13.3,5.3,37,50.3,Nieve
288,2020-10-14,Granada,1,22.8,11.7,17.2,2.4,87,39.2,Niebla
17773,2023-08-22,Almería,10,34.3,26.4,30.3,0.2,44,11.2,Nublado
18015,2024-04-20,Almería,10,16.3,4.9,10.6,0.7,78,34.0,Niebla
7246,2024-10-30,Madrid,4,20.8,11.6,16.2,1.2,56,26.1,Nublado
7487,2020-06-27,Barcelona,5,26.3,15.4,20.9,0,58,26.2,Nieve
5157,2024-02-11,Málaga,3,10.5,2.0,6.2,4.0,34,53.1,Tormenta
17229,2022-02-24,Almería,10,21.4,13.0,17.2,1.1,42,12.2,Nublado
4317,2021-10-24,Málaga,3,28.8,18.8,23.8,4.6,73,48.0,Parcialmente nublado
4206,2021-07-05,Málaga,3,27.5,16.7,22.1,0,90,65.0,Despejado
10566,2023-12-01,Valencia,6,16.7,4.4,10.6,3.0,55,31.7,Lluvia ligera
14789,2020-06-21,Murcia,9,31.9,18.4,25.1,0,80,56.5,Nieve
3366,2024-03-18,Sevilla,2,22.9,11.8,17.4,1.5,37,43.3,Despejado
17341,2022-06-16,Almería,10,26.5,15.4,20.9,0.9,55,68.8,Parcialmente nublado
16021,2023-11-05,Murcia,9,22.4,10.6,16.5,0,34,38.2,Nublado
11205,2020-08-30,Bilbao,7,20.6,9.0,14.8,1.8,54,9.9,Lluvia ligera
3130,2023-07-26,Sevilla,2,32.7,26.3,29.5,2.9,36,43.2,Parcialmente nublado
6348,2022-05-16,Madrid,4,14.5,7.5,11.0,0.5,37,52.0,Despejado
9387,2020-09-08,Valencia,6,27.7,18.7,23.2,6.5,75,10.6,Niebla
18170,2024-09-22,Almería,10,25.2,14.0,19.6,0,95,7.4,Lluvia fuerte
3812,2020-06-06,Málaga,3,27.4,18.6,23.0,0,39,45.7,Despejado
10111,2022-09-02,Valencia,6,34.1,23.3,28.7,2.2,82,40.7,Nublado
15521,2022-06-23,Murcia,9,32.8,26.1,29.4,1.5,60,17.2,Parcialmente nublado
12622,2024-07-17,Bilbao,7,26.3,17.1,21.7,4.5,83,5.1,Despejado
16542,2020-04-08,Almería,10,22.7,13.4,18.1,2.0,50,67.7,Viento fuerte
5467,2024-12-17,Málaga,3,15.2,4.8,10.0,0,85,60.2,Tormenta
711,2021-12-11,Granada,1,9.8,1.6,5.7,0,69,1.8,Tormenta
14317,2024-03-07,Zaragoza,8,18.1,4.5,11.3,1.4,72,63.8,Lluvia fuerte
1678,2024-08-04,Granada,1,24.2,15.8,20.0,0,56,69.3,Tormenta
8185,2022-05-26,Barcelona,5,22.3,10.8,16.6,4.5,39,71.7,Nublado
6158,2021-11-07,Madrid,4,11.6,-2.0,4.8,1.1,50,41.1,Niebla
2252,2021-02-28,Sevilla,2,10.5,4.2,7.3,3.8,92,48.5,Viento fuerte
15270,2021-10-15,Murcia,9,24.7,15.9,20.3,7.9,81,4.4,Nublado
5407,2024-10-18,Málaga,3,28.0,19.0,23.5,2.9,76,76.4,Nublado
11823,2022-05-10,Bilbao,7,22.9,13.6,18.2,0,85,66.0,Lluvia fuerte
9560,2021-02-28,Valencia,6,12.3,1.9,7.1,0,69,52.2,Parcialmente nublado
16234,2024-06-05,Murcia,9,26.5,13.6,20.1,1.4,37,22.3,Lluvia fuerte
1570,2024-04-18,Granada,1,15.7,7.4,11.6,3.5,33,17.7,Lluvia ligera
7241,2024-10-25,Madrid,4,21.9,12.9,17.4,0,44,77.4,Tormenta
3393,2024-04-14,Sevilla,2,24.7,14.8,19.8,0.7,88,32.5,Despejado
11426,2021-04-08,Bilbao,7,17.3,6.0,11.7,0,66,71.3,Lluvia fuerte
7639,2020-11-26,Barcelona,5,19.7,9.3,14.5,0,42,50.3,Nieve
1484,2024-01-23,Granada,1,12.6,-0.3,6.1,0,75,64.3,Lluvia fuerte
11406,2021-03-19,Bilbao,7,14.0,4.7,9.3,3.5,50,20.4,Niebla
9901,2022-02-04,Valencia,6,10.9,1.2,6.0,2.6,94,41.8,Nieve
6775,2023-07-17,Madrid,4,20.5,12.4,16.4,1.8,48,35.8,Lluvia ligera
1081,2022-12-16,Granada,1,14.1,3.6,8.8,1.1,69,47.0,Parcialmente nublado
11899,2022-07-25,Bilbao,7,23.6,14.8,19.2,9.1,43,39.4,Parcialmente nublado
13686,2022-06-15,Zaragoza,8,24.8,17.3,21.1,0.9,78,62.3,Lluvia ligera
13977,2023-04-02,Zaragoza,8,20.5,8.5,14.5,0,91,14.8,Lluvia ligera
11527,2021-07-18,Bilbao,7,24.1,15.3,19.7,0.1,54,68.3,Nieve
8338,2022-10-26,Barcelona,5,21.9,10.0,15.9,2.0,84,26.3,Nublado
16611,2020-06-16,Almería,10,28.1,20.9,24.5,0.2,60,9.2,Niebla
7679,2021-01-05,Barcelona,5,12.4,0.2,6.3,5.3,62,4.4,Nublado
15472,2022-05-05,Murcia,9,30.8,21.5,26.1,10.8,88,5.3,Despejado
16221,2024-05-23,Murcia,9,25.9,13.0,19.4,1.2,67,2.4,Despejado
13097,2020-11-03,Zaragoza,8,11.7,3.0,7.3,4.4,67,0.5,Nublado
5594,2020-04-22,Madrid,4,12.2,2.9,7.5,1.4,64,68.8,Nublado
7465,2020-06-05,Barcelona,5,26.1,15.8,21.0,0,74,0.2,Despejado
5878,2021-01-31,Madrid,4,11.2,3.1,7.1,6.5,39,64.8,Niebla
3981,2020-11-22,Málaga,3,23.7,13.8,18.8,0.8,80,17.7,Nieve
2947,2023-01-24,Sevilla,2,13.8,3.9,8.8,19.7,93,49.6,Lluvia fuerte
3894,2020-08-27,Málaga,3,30.6,23.7,27.1,0.7,71,66.3,Tormenta
3650,2024-12-27,Sevilla,2,11.0,1.2,6.1,2.3,75,39.4,Lluvia ligera
10448,2023-08-05,Valencia,6,28.9,20.0,24.4,5.0,56,57.6,Nublado
11925,2022-08-20,Bilbao,7,29.0,19.2,24.1,4.6,85,12.0,Nublado
4871,2023-05-01,Málaga,3,30.5,17.6,24.1,0,67,68.0,Parcialmente nublado
6323,2022-04-21,Madrid,4,16.3,5.8,11.1,4.2,34,13.5,Nieve
7784,2021-04-20,Barcelona,5,17.6,10.4,14.0,4.6,55,68.8,Parcialmente nublado
781,2022-02-19,Granada,1,14.1,6.4,10.2,1.9,47,8.0,Nieve
14231,2023-12-12,Zaragoza,8,10.1,-0.9,4.6,0,80,59.0,Lluvia fuerte
3434,2024-05-25,Sevilla,2,23.0,14.7,18.9,6.4,79,26.4,Parcialmente nublado
6673,2023-04-06,Madrid,4,11.9,0.8,6.4,5.2,47,33.3,Nublado
17761,2023-08-10,Almería,10,33.3,23.4,28.3,1.4,84,6.1,Tormenta
5059,2023-11-05,Málaga,3,16.6,7.4,12.0,0.3,78,39.8,Parcialmente nublado
11727,2022-02-03,Bilbao,7,20.8,11.1,15.9,0,55,58.1,Lluvia ligera
14184,2023-10-26,Zaragoza,8,31.5,20.7,26.1,1.8,39,56.7,Lluvia fuerte
2385,2021-07-11,Sevilla,2,34.4,25.8,30.1,4.3,66,4.9,Lluvia fuerte
11694,2022-01-01,Bilbao,7,14.7,4.7,9.7,5.7,62,3.8,Nieve
17633,2023-04-04,Almería,10,20.1,12.8,16.5,0.9,30,49.1,Niebla
5808,2020-11-22,Madrid,4,7.3,-2.4,2.5,2.0,68,34.6,Tormenta
671,2021-11-01,Granada,1,11.1,-2.4,4.3,0,55,60.6,Nublado
4934,2023-07-03,Málaga,3,31.3,22.2,26.8,0,43,72.0,Niebla
1507,2024-02-15,Granada,1,13.6,1.5,7.5,0,69,62.8,Nieve
14181,2023-10-23,Zaragoza,8,22.8,13.2,18.0,2.3,55,18.1,Niebla
1083,2022-12-18,Granada,1,10.5,0.9,5.7,1.3,89,46.1,Nublado
15814,2023-04-12,Murcia,9,23.0,11.3,17.1,0.1,81,20.9,Viento fuerte
17403,2022-08-17,Almería,10,39.4,29.9,34.6,7.6,89,73.7,Nieve
163,2020-06-11,Grañada,1,30.1,17.1,23.6,6.8,54,29.4,Viento fuerte
17215,2022-02-10,Almería,10,15.6,4.5,10.1,0.2,82,3.3,Despejado
14823,2020-07-25,Murcia,9,32.4,25.8,29.1,0.1,41,25.7,Despejado
15907,2023-07-14,Murcia,9,40.2,28.1,34.2,1.5,62,8.7,Lluvia fuerte
13187,2021-02-01,Zaragoza,8,14.0,3.2,8.6,7.4,82,25.1,Nieve
1242,2023-05-26,Granada,1,18.6,9.9,14.2,3.4,66,1.7,Lluvia ligera
14673,2020-02-26,Murcia,9,11.7,1.7,6.7,9.5,92,47.5,Nieve
10612,2024-01-16,Valencia,6,14.2,1.4,7.8,2.0,75,59.0,Tormenta
14013,2023-05-08,Zaragoza,8,18.9,10.2,14.5,2.1,43,40.0,Nieve
6695,2023-04-28,Madrid,4,15.2,3.5,9.3,0,79,76.2,Despejado
10828,2024-08-19,Valencia,6,27.5,19.7,23.6,0.1,83,68.6,Viento fuerte
376,2021-01-10,Granada,1,13.5,6.0,9.8,0,68,66.1,Despejado
3773,2020-04-28,Málaga,3,22.4,14.9,18.6,0.1,91,4.1,Niebla
4312,2021-10-19,Málaga,3,23.4,13.4,18.4,8.8,53,72.4,Lluvia ligera
3496,2024-07-26,Sevilla,2,29.9,20.2,25.0,4.9,46,35.7,Nublado
11732,2022-02-08,Bilbao,7,15.2,3.0,9.1,5.9,56,26.6,Lluvia ligera
14075,2023-07-09,Zaragoza,8,26.5,16.7,21.6,0,40,0.6,Lluvia ligera
2837,2022-10-06,Sevilla,2,21.1,9.7,15.4,0,47,62.4,Despejado
15999,2023-10-14,Murcia,9,30.3,17.9,24.1,0.9,83,4.4,Viento fuerte
13345,2021-07-09,Zaragoza,8,33.4,22.6,28.0,1.4,92,79.7,Tormenta
8055,2022-01-16,Barcelona,5,15.7,3.7,9.7,0.5,69,3.9,Lluvia ligera
10640,2024-02-13,Valencia,6,14.5,1.8,8.2,0,73,77.5,Parcialmente nublado
3362,2024-03-14,Sevilla,2,24.2,16.8,20.5,2.8,66,71.3,Lluvia ligera
3494,2024-07-24,Sevilla,2,28.4,18.9,23.6,3.2,56,21.9,Viento fuerte
12811,2020-01-22,Zaragoza,8,12.8,3.9,8.3,6.3,64,39.5,Lluvia fuerte
16893,2021-03-25,Almería,10,19.3,9.8,14.6,0,76,66.6,Nublado
12355,2023-10-24,Bilbao,7,12.6,3.6,8.1,8.0,52,77.4,Parcialmente nublado
14137,2023-09-09,Zaragoza,8,22.4,14.2,18.3,5.0,92,7.5,Lluvia ligera
8918,2024-05-28,Barcelona,5,25.8,14.8,20.3,0,77,59.3,Niebla
1509,2024-02-17,Granada,1,10.6,2.1,6.3,0.1,66,72.6,Parcialmente nublado
2660,2022-04-12,Sevilla,2,26.0,13.6,19.8,5.3,44,32.9,Lluvia fuerte
9837,2021-12-02,Valencia,6,14.8,3.0,8.9,7.3,31,0.2,Parcialmente nublado
8144,2022-04-15,Barcelona,5,16.0,6.4,11.2,1.9,62,54.9,Tormenta
7279,2024-12-02,Madrid,4,7.7,0.1,3.9,0,87,39.9,Niebla
12241,2023-07-02,Bilbao,7,25.3,15.8,20.6,1.9,90,28.6,Niebla
5113,2023-12-29,Málaga,3,12.1,1.1,6.6,0,75,6.1,Nublado
14965,2020-12-14,Murcia,9,12.9,2.2,7.6,1.4,41,26.9,Tormenta
2998,2023-03-16,Sevilla,2,21.0,12.7,16.9,0.0,87,32.4,Despejado
915,2022-07-03,Granada,1,32.5,24.8,28.6,8.7,64,23.0,Viento fuerte
6584,2023-01-07,Madrid,4,10.1,1.1,5.6,1.4,71,12.8,Parcialmente nublado
6680,2023-04-13,Madrid,4,13.8,5.8,9.8,1.7,41,50.4,Nublado
6372,2022-06-09,Madrid,4,23.5,14.0,18.8,2.2,63,65.6,Parcialmente nublado
714,2021-12-14,Granada,1,8.0,-0.7,3.6,0,66,45.9,Lluvia ligera
9574,2021-03-14,Valencia,6,16.4,5.8,11.1,0,32,7.8,Niebla
7373,2020-03-05,Barcelona,5,18.3,8.2,13.2,0,38,66.6,Despejado
129,2020-05-08,Granada,1,26.4,16.7,21.5,0,91,17.9,Nublado
13268,2021-04-23,Zaragoza,8,17.9,6.2,12.0,4.9,41,11.3,Nublado
3367,2024-03-19,Sevilla,2,19.8,9.2,14.5,3.3,34,22.9,Nublado
627,2021-09-18,Granada,1,34.4,22.0,28.2,4.9,89,64.1,Despejado
16283,2024-07-24,Murcia,9,34.2,23.9,29.1,6.1,37,14.5,Parcialmente nublado
7167,2024-08-12,Madrid,4,29.7,21.4,25.5,4.3,82,22.6,Tormenta
13131,2020-12-07,Zaragoza,8,14.8,3.2,9.0,6.9,90,79.0,Viento fuerte
11668,2021-12-06,Bilbao,7,17.5,7.3,12.4,0.9,45,10.4,Parcialmente nublado
6969,2024-01-27,Madrid,4,9.1,-1.7,3.7,0,93,0.9,Viento fuerte
16727,2020-10-10,Almería,10,23.2,14.6,18.9,0,41,15.9,Despejado
13322,2021-06-16,Zaragoza,8,31.8,23.9,27.9,14.3,93,46.4,Parcialmente nublado
1165,2023-03-10,Granada,1,16.9,5.7,11.3,2.8,48,30.1,Nieve
14192,2023-11-03,Zaragoza,8,14.7,7.9,11.3,1.1,64,19.0,Parcialmente nublado
4434,2022-02-18,Málaga,3,20.3,9.4,14.9,6.3,84,21.4,Viento fuerte
4978,2023-08-16,Málaga,3,30.1,20.2,25.1,0.3,33,37.2,Lluvia ligera
15964,2023-09-09,Murcia,9,30.8,20.9,25.9,0,92,23.5,Nieve
15325,2021-12-09,Murcia,9,12.8,5.3,9.1,2.7,42,43.5,Tormenta
1812,2024-12-16,Granada,1,16.1,6.2,11.2,17.5,73,3.2,Viento fuerte
6688,2023-04-21,Madrid,4,12.3,2.8,7.6,4.4,48,53.5,Niebla
14589,2024-12-04,Zaragoza,8,12.6,1.9,7.2,0.3,42,46.4,Niebla
10371,2023-05-20,Valencia,6,22.6,11.6,17.1,0,87,64.9,Niebla
11320,2020-12-23,Bilbao,7,21.9,10.7,16.3,4.2,86,36.6,Tormenta
1279,2023-07-02,Granada,1,31.4,20.0,25.7,0,59,70.8,Lluvia ligera
16990,2021-06-30,Almería,10,27.2,15.6,21.4,1.1,78,7.2,Niebla
12381,2023-11-19,Bilbao,7,19.0,5.4,12.2,1.0,62,16.9,Viento fuerte
6527,2022-11-11,Madrid,4,12.9,0.8,6.9,7.8,60,34.9,Despejado
13886,2023-01-01,Zaragoza,8,12.4,1.2,6.8,1.7,66,1.6,Viento fuerte
3519,2024-08-18,Sevilla,2,32.9,21.7,27.3,3.6,48,62.4,Nublado
5120,2024-01-05,Málaga,3,16.7,5.3,11.0,0.4,62,67.8,Despejado
1355,2023-09-16,Granada,1,25.1,14.0,19.6,0.3,69,56.7,Lluvia ligera
6576,2022-12-30,Madrid,4,9.2,-1.0,4.1,13.5,84,35.7,Lluvia ligera
11127,2020-06-13,Bilbao,7,26.2,15.6,20.9,1.1,54,78.2,Tormenta
14672,2020-02-25,Murcia,9,12.7,2.7,7.7,4.7,51,15.1,Niebla
15928,2023-08-04,Murcia,9,33.5,24.3,28.9,1.2,31,66.1,Despejado
10996,2020-02-03,Bilbao,7,15.7,5.1,10.4,1.5,50,39.5,Lluvia ligera
2207,2021-01-14,Sevilla,2,12.4,3.3,7.8,0.3,73,57.8,Viento fuerte
18032,2024-05-07,Almería,10,23.9,15.2,19.5,5.2,95,25.9,Lluvia ligera
7992,2021-11-14,Barcelona,5,12.3,4.8,8.6,0,46,0.4,Viento fuerte
2044,2020-08-04,Sevilla,2,36.8,27.3,32.0,0,30,8.5,Viento fuerte
9938,2022-03-13,Valencia,6,20.1,8.6,14.4,0.9,74,44.2,Lluvia ligera
5002,2023-09-09,Málaga,3,33.0,23.8,28.4,0,77,25.1,Nieve
9323,2020-07-06,Valencia,6,31.9,18.1,25.0,0,95,41.4,Nieve
531,2021-06-14,Granada,1,32.5,22.6,27.6,1.3,41,31.7,Parcialmente nublado
10845,2024-09-05,Valencia,6,24.9,15.3,20.1,1.4,47,39.2,Lluvia ligera
12544,2024-04-30,Bilbao,7,12.0,3.0,7.5,0,60,15.7,Nieve
5365,2024-09-06,Málaga,3,32.1,22.4,27.2,0,85,51.9,Parcialmente nublado
12750,2024-11-22,Bilbao,7,13.8,3.1,8.5,1.2,72,46.2,Nublado
147,2020-05-26,Granada,1,21.0,8.5,14.8,0.3,70,12.1,Nublado
11268,2020-11-01,Bilbao,7,18.1,7.7,12.9,4.3,40,58.1,Lluvia fuerte
9125,2024-12-21,Barcelona,5,11.9,2.6,7.2,0,45,55.8,Nublado
1588,2024-05-06,Granada,1,28.0,16.9,22.4,0,54,45.7,Tormenta
18025,2024-04-30,Almería,10,19.9,8.8,14.3,0.3,53,48.0,Nieve
3037,2023-04-24,Sevilla,2,20.6,9.9,15.2,0.0,80,53.5,Lluvia fuerte
10691,2024-04-04,Valencia,6,21.1,9.5,15.3,0,54,23.2,Nieve
6378,2022-06-15,Madrid,4,30.8,22.2,26.5,0,39,45.5,Nublado
12953,2020-06-12,Zaragoza,8,26.5,14.5,20.5,0.5,78,11.8,Niebla
10551,2023-11-16,Valencia,6,21.7,8.1,14.9,0,56,12.2,Viento fuerte
7743,2021-03-10,Barcelona,5,15.2,5.3,10.2,0.6,57,48.0,Lluvia ligera
353,2020-12-18,Granada,1,12.9,2.8,7.8,1.6,49,22.2,Tormenta
5822,2020-12-06,Madrid,4,7.5,-4.1,1.7,3.8,37,42.5,Tormenta
14233,2023-12-14,Zaragoza,8,14.1,3.3,8.7,0.5,39,40.1,Nublado
3447,2024-06-07,Sevilla,2,31.0,20.9,25.9,0,68,20.3,Niebla
4725,2022-12-06,Málaga,3,16.9,7.4,12.1,3.7,38,20.6,Tormenta
15920,2023-07-27,Murcia,9,30.4,23.7,27.0,2.9,78,30.7,Despejado
14384,2024-05-13,Zaragoza,8,19.1,11.8,15.5,0,73,1.8,Parcialmente nublado
480,2021-04-24,Granada,1,18.7,9.2,13.9,9.0,76,66.0,Lluvia fuerte
6428,2022-08-04,Madrid,4,39.2,30.3,34.8,4.0,71,38.7,Lluvia fuerte
10441,2023-07-29,Valencia,6,30.4,21.4,25.9,0,41,77.8,Despejado
41,2020-02-10,Granada,1,14.4,6.7,10.6,0,71,27.0,Nieve
17430,2022-09-13,Almería,10,33.8,23.1,28.4,1.0,66,18.7,Tormenta
15788,2023-03-17,Murcia,9,24.6,14.9,19.8,4.7,50,6.0,Niebla
7423,2020-04-24,Barcelona,5,14.4,2.3,8.3,2.7,33,72.9,Nieve
15709,2022-12-28,Murcia,9,12.0,0.6,6.3,1.4,60,1.6,Lluvia fuerte
9685,2021-07-03,Valencia,6,32.5,22.0,27.2,3.9,48,41.5,Lluvia ligera
17855,2023-11-12,Almería,10,21.6,11.1,16.4,1.3,41,38.4,Nublado
9318,2020-07-01,Valencia,6,28.8,19.1,24.0,5.1,73,70.0,Parcialmente nublado
14162,2023-10-04,Zaragoza,8,20.5,8.4,14.4,2.6,76,57.5,Nieve
4867,2023-04-27,Málaga,3,21.2,13.8,17.5,0,61,9.8,Nieve
13897,2023-01-12,Zaragoza,8,5.9,-3.0,1.5,0,75,69.1,Tormenta
12282,2023-08-12,Bilbao,7,25.1,14.1,19.6,4.6,61,28.4,Viento fuerte
7443,2020-05-14,Barcelona,5,19.0,6.9,12.9,0,84,40.5,Parcialmente nublado
12973,2020-07-02,Zaragoza,8,33.0,22.8,27.9,1.8,31,62.0,Lluvia ligera
11238,2020-10-02,Bilbao,7,22.2,12.1,17.1,0,84,74.2,Despejado
7669,2020-12-26,Barcelona,5,16.0,5.3,10.7,1.2,53,63.8,Lluvia ligera
9477,2020-12-07,Valencia,6,15.6,6.8,11.2,0,92,60.3,Tormenta
14576,2024-11-21,Zaragoza,8,11.1,2.7,6.9,0.6,49,31.0,Nublado
11453,2021-05-05,Bilbao,7,16.3,8.8,12.6,1.4,55,43.6,Lluvia ligera
16987,2021-06-27,Almería,10,28.4,15.2,21.8,2.9,57,44.5,Despejado
9969,2022-04-13,Valencia,6,26.2,14.5,20.4,1.0,54,19.3,Lluvia ligera
3049,2023-05-06,Sevilla,2,22.1,9.8,16.0,0.1,58,6.3,Lluvia fuerte
10028,2022-06-11,Valencia,6,30.4,18.7,24.5,3.4,32,44.7,Parcialmente nublado
15224,2021-08-30,Murcia,9,40.6,26.9,33.8,2.1,38,77.6,Niebla
6495,2022-10-10,Madrid,4,18.1,7.9,13.0,1.0,59,35.1,Niebla
15638,2022-10-18,Murcia,9,21.5,11.5,16.5,0,57,33.5,Tormenta
13677,2022-06-06,Zaragoza,8,28.4,16.7,22.5,0,67,61.0,Lluvia fuerte
16257,2024-06-28,Murcia,9,33.0,24.7,28.9,1.4,84,62.4,Viento fuerte
3326,2024-02-07,Sevilla,2,0.8999999999999999,17.2,9.0,1.0,45,49.2,Niebla
16944,2021-05-15,Almería,10,19.7,9.3,14.5,0.7,74,16.4,Lluvia ligera
5559,2020-03-18,Madrid,4,8.1,0.3,4.2,2.3,85,58.7,Lluvia fuerte
17314,2022-05-20,Almería,10,22.9,12.6,17.8,2.9,57,2.7,Despejado
2419,2021-08-14,Sevilla,2,30.7,20.3,25.5,0,89,33.1,Parcialmente nublado
15309,2021-11-23,Murcia,9,16.7,9.6,13.1,0,57,78.3,Niebla
11174,2020-07-30,Bilbao,7,32.5,19.6,26.1,4.5,92,61.4,Niebla
10407,2023-06-25,Valencia,6,28.5,19.4,23.9,3.9,38,15.2,Viento fuerte
983,2022-09-09,Granada,1,27.1,17.0,22.1,0,73,78.6,Parcialmente nublado
11935,2022-08-30,Bilbao,7,19.5,8.5,14.0,0.8,43,32.7,Viento fuerte
8164,2022-05-05,Barcelona,5,23.6,14.6,19.1,0.6,44,73.4,Viento fuerte
3899,2020-09-01,Málaga,3,27.0,19.4,23.2,1.0,41,69.9,Nublado
9611,2021-04-20,Valencia,6,21.0,12.7,16.9,0,85,65.3,Nieve
1156,2023-03-01,Granada,1,16.8,5.5,11.2,1.0,66,11.7,Despejado
16595,2020-05-31,Almería,10,34.8,22.4,28.6,0,62,15.5,Lluvia fuerte
8766,2023-12-28,Barcelona,5,9.3,1.7,5.5,2.3,91,50.3,Lluvia ligera
15695,2022-12-14,Murcia,9,10.8,1.3,6.1,0,69,61.8,Lluvia ligera
345,2020-12-10,Granada,1,11.5,1.1,6.3,5.6,41,71.7,Lluvia ligera
8781,2024-01-12,Barcelona,5,15.1,2.0,8.6,0.6,93,5.0,Nublado
18226,2024-11-17,Almería,10,15.2,8.0,11.6,6.2,48,74.9,Lluvia ligera
